"Date","Time","Weight","DateTime","Plant_ID"
2024-10-24,"16:31:52",1278.5,2024-10-24 16:31:52,4
2024-10-24,"16:46:52",1278.4,2024-10-24 16:46:52,4
2024-10-24,"17:01:52",1277.4,2024-10-24 17:01:52,4
2024-10-24,"17:16:52",1276.4,2024-10-24 17:16:52,4
2024-10-24,"17:31:52",1274.4,2024-10-24 17:31:52,4
2024-10-24,"17:46:52",1273.4,2024-10-24 17:46:52,4
2024-10-24,"18:01:52",1272.4,2024-10-24 18:01:52,4
2024-10-25,"13:34:14",1316,2024-10-25 13:34:14,4
2024-10-25,"13:49:15",1313.9,2024-10-25 13:49:15,4
2024-10-25,"14:04:15",1312.9,2024-10-25 14:04:15,4
2024-10-25,"14:19:15",1310.9,2024-10-25 14:19:15,4
2024-10-25,"14:34:15",1309.9,2024-10-25 14:34:15,4
2024-10-25,"14:49:15",1307.9,2024-10-25 14:49:15,4
2024-10-25,"15:04:15",1306.8,2024-10-25 15:04:15,4
2024-10-25,"15:19:15",1304.8,2024-10-25 15:19:15,4
2024-10-25,"15:34:15",1307.8,2024-10-25 15:34:15,4
2024-10-25,"15:49:15",1303.6,2024-10-25 15:49:15,4
2024-10-25,"16:04:15",1302.6,2024-10-25 16:04:15,4
2024-10-25,"16:19:15",1301.6,2024-10-25 16:19:15,4
2024-10-25,"16:34:15",1299.5,2024-10-25 16:34:15,4
2024-10-25,"16:49:15",1298.5,2024-10-25 16:49:15,4
2024-10-25,"17:04:15",1296.5,2024-10-25 17:04:15,4
2024-10-25,"17:19:15",1295.5,2024-10-25 17:19:15,4
2024-10-25,"17:34:15",1294.5,2024-10-25 17:34:15,4
2024-10-25,"17:49:15",1292.5,2024-10-25 17:49:15,4
2024-10-25,"18:04:15",1291.5,2024-10-25 18:04:15,4
2024-10-25,"18:19:15",1290.4,2024-10-25 18:19:15,4
2024-10-25,"18:34:15",1288.4,2024-10-25 18:34:15,4
2024-10-25,"18:49:15",1287.4,2024-10-25 18:49:15,4
2024-10-25,"19:04:15",1286.4,2024-10-25 19:04:15,4
2024-10-25,"19:19:15",1284.4,2024-10-25 19:19:15,4
2024-10-25,"19:34:15",1283.4,2024-10-25 19:34:15,4
2024-10-25,"19:49:15",1282.4,2024-10-25 19:49:15,4
2024-10-25,"20:04:15",1281.4,2024-10-25 20:04:15,4
2024-10-25,"20:19:15",1280.3,2024-10-25 20:19:15,4
2024-10-25,"20:34:15",1279.3,2024-10-25 20:34:15,4
2024-10-25,"20:49:15",1278.3,2024-10-25 20:49:15,4
2024-10-25,"21:04:15",1277.3,2024-10-25 21:04:15,4
2024-10-25,"21:19:15",1276.3,2024-10-25 21:19:15,4
2024-10-25,"21:34:15",1275.3,2024-10-25 21:34:15,4
2024-10-25,"21:49:15",1274.3,2024-10-25 21:49:15,4
2024-10-25,"22:04:15",1273.3,2024-10-25 22:04:15,4
2024-10-25,"22:19:15",1272.3,2024-10-25 22:19:15,4
2024-10-25,"22:34:15",1271.3,2024-10-25 22:34:15,4
2024-10-25,"22:49:15",1270.2,2024-10-25 22:49:15,4
2024-10-25,"23:04:15",1270.2,2024-10-25 23:04:15,4
2024-10-25,"23:19:15",1270.2,2024-10-25 23:19:15,4
2024-10-25,"23:34:15",1269.2,2024-10-25 23:34:15,4
2024-10-25,"23:49:15",1269.2,2024-10-25 23:49:15,4
2024-10-26,"00:04:15",1269.2,2024-10-26 00:04:15,4
2024-10-26,"00:19:15",1269.2,2024-10-26 00:19:15,4
2024-10-26,"00:34:15",1269.2,2024-10-26 00:34:15,4
2024-10-26,"00:49:15",1268.2,2024-10-26 00:49:15,4
2024-10-26,"01:04:15",1268.2,2024-10-26 01:04:15,4
2024-10-26,"01:19:15",1268.2,2024-10-26 01:19:15,4
2024-10-26,"01:34:15",1268.2,2024-10-26 01:34:15,4
2024-10-26,"01:49:15",1268.2,2024-10-26 01:49:15,4
2024-10-26,"02:04:15",1267.2,2024-10-26 02:04:15,4
2024-10-26,"02:19:15",1267.2,2024-10-26 02:19:15,4
2024-10-26,"02:34:15",1267.2,2024-10-26 02:34:15,4
2024-10-26,"02:49:15",1267.2,2024-10-26 02:49:15,4
2024-10-26,"03:04:15",1267.2,2024-10-26 03:04:15,4
2024-10-26,"03:19:15",1267.2,2024-10-26 03:19:15,4
2024-10-26,"03:34:15",1266.2,2024-10-26 03:34:15,4
2024-10-26,"03:49:15",1266.2,2024-10-26 03:49:15,4
2024-10-26,"04:04:15",1266.2,2024-10-26 04:04:15,4
2024-10-26,"04:19:15",1266.2,2024-10-26 04:19:15,4
2024-10-26,"04:34:15",1266.2,2024-10-26 04:34:15,4
2024-10-26,"04:49:15",1266.2,2024-10-26 04:49:15,4
2024-10-26,"05:04:15",1265.2,2024-10-26 05:04:15,4
2024-10-26,"05:19:15",1265.2,2024-10-26 05:19:15,4
2024-10-26,"05:34:15",1265.2,2024-10-26 05:34:15,4
2024-10-26,"05:49:15",1265.2,2024-10-26 05:49:15,4
2024-10-26,"06:04:15",1265.2,2024-10-26 06:04:15,4
2024-10-26,"06:19:15",1264.2,2024-10-26 06:19:15,4
2024-10-26,"06:34:15",1264.2,2024-10-26 06:34:15,4
2024-10-26,"06:49:15",1264.2,2024-10-26 06:49:15,4
2024-10-26,"07:04:15",1263.2,2024-10-26 07:04:15,4
2024-10-26,"07:19:15",1262.2,2024-10-26 07:19:15,4
2024-10-26,"07:34:15",1262.2,2024-10-26 07:34:15,4
2024-10-26,"07:49:15",1261.2,2024-10-26 07:49:15,4
2024-10-26,"08:04:15",1260.1,2024-10-26 08:04:15,4
2024-10-26,"08:19:15",1259.1,2024-10-26 08:19:15,4
2024-10-26,"08:34:15",1258.1,2024-10-26 08:34:15,4
2024-10-26,"08:49:15",1257.1,2024-10-26 08:49:15,4
2024-10-26,"09:04:15",1256.1,2024-10-26 09:04:15,4
2024-10-26,"09:19:15",1255.1,2024-10-26 09:19:15,4
2024-10-26,"09:34:15",1255.1,2024-10-26 09:34:15,4
2024-10-26,"09:49:15",1254.1,2024-10-26 09:49:15,4
2024-10-26,"10:04:15",1253.1,2024-10-26 10:04:15,4
2024-10-26,"10:19:15",1251.1,2024-10-26 10:19:15,4
2024-10-26,"10:34:15",1250,2024-10-26 10:34:15,4
2024-10-26,"10:49:15",1249,2024-10-26 10:49:15,4
2024-10-26,"11:04:15",1247,2024-10-26 11:04:15,4
2024-10-26,"11:19:15",1246,2024-10-26 11:19:15,4
2024-10-26,"11:34:15",1245,2024-10-26 11:34:15,4
2024-10-26,"11:49:15",1243,2024-10-26 11:49:15,4
2024-10-26,"12:04:15",1242,2024-10-26 12:04:15,4
2024-10-26,"12:19:15",1239.9,2024-10-26 12:19:15,4
2024-10-26,"12:34:15",1237.9,2024-10-26 12:34:15,4
2024-10-26,"12:49:15",1236.9,2024-10-26 12:49:15,4
2024-10-26,"13:04:15",1234.9,2024-10-26 13:04:15,4
2024-10-26,"13:19:15",1232.9,2024-10-26 13:19:15,4
2024-10-26,"13:34:15",1231.9,2024-10-26 13:34:15,4
2024-10-26,"13:49:15",1229.8,2024-10-26 13:49:15,4
2024-10-26,"14:04:15",1228.8,2024-10-26 14:04:15,4
2024-10-26,"14:19:15",1226.8,2024-10-26 14:19:15,4
2024-10-26,"14:34:15",1225.8,2024-10-26 14:34:15,4
2024-10-26,"14:49:15",1223.8,2024-10-26 14:49:15,4
2024-10-26,"15:04:15",1222.8,2024-10-26 15:04:15,4
2024-10-26,"15:17:58",1220.8,2024-10-26 15:17:58,4
2024-10-26,"15:32:58",1218.6,2024-10-26 15:32:58,4
2024-10-26,"15:47:58",1217.6,2024-10-26 15:47:58,4
2024-10-26,"16:02:58",1215.6,2024-10-26 16:02:58,4
2024-10-26,"16:17:58",1214.6,2024-10-26 16:17:58,4
2024-10-26,"16:32:58",1213.6,2024-10-26 16:32:58,4
2024-10-26,"16:47:58",1211.6,2024-10-26 16:47:58,4
2024-10-26,"17:02:58",1210.6,2024-10-26 17:02:58,4
2024-10-26,"17:17:58",1208.5,2024-10-26 17:17:58,4
2024-10-26,"17:32:58",1207.5,2024-10-26 17:32:58,4
2024-10-26,"17:47:58",1206.5,2024-10-26 17:47:58,4
2024-10-26,"18:02:58",1204.5,2024-10-26 18:02:58,4
2024-10-26,"18:17:58",1203.5,2024-10-26 18:17:58,4
2024-10-26,"18:32:58",1202.5,2024-10-26 18:32:58,4
2024-10-26,"18:47:58",1200.5,2024-10-26 18:47:58,4
2024-10-26,"19:02:58",1199.5,2024-10-26 19:02:58,4
2024-10-26,"19:17:58",1197.4,2024-10-26 19:17:58,4
2024-10-26,"19:32:58",1196.4,2024-10-26 19:32:58,4
2024-10-26,"19:47:58",1194.4,2024-10-26 19:47:58,4
2024-10-26,"20:02:58",1193.4,2024-10-26 20:02:58,4
2024-10-26,"20:17:58",1192.4,2024-10-26 20:17:58,4
2024-10-26,"20:32:58",1190.4,2024-10-26 20:32:58,4
2024-10-26,"20:47:58",1189.4,2024-10-26 20:47:58,4
2024-10-26,"21:02:58",1188.3,2024-10-26 21:02:58,4
2024-10-26,"21:17:58",1187.3,2024-10-26 21:17:58,4
2024-10-26,"21:32:58",1186.3,2024-10-26 21:32:58,4
2024-10-26,"21:47:58",1185.3,2024-10-26 21:47:58,4
2024-10-26,"22:02:58",1184.3,2024-10-26 22:02:58,4
2024-10-26,"22:17:58",1183.3,2024-10-26 22:17:58,4
2024-10-26,"22:32:58",1182.3,2024-10-26 22:32:58,4
2024-10-26,"22:47:58",1181.3,2024-10-26 22:47:58,4
2024-10-26,"23:02:58",1180.3,2024-10-26 23:02:58,4
2024-10-26,"23:17:58",1180.3,2024-10-26 23:17:58,4
2024-10-26,"23:32:58",1180.3,2024-10-26 23:32:58,4
2024-10-26,"23:47:58",1180.3,2024-10-26 23:47:58,4
2024-10-27,"00:02:58",1180.3,2024-10-27 00:02:58,4
2024-10-27,"00:17:58",1179.3,2024-10-27 00:17:58,4
2024-10-27,"00:32:58",1179.3,2024-10-27 00:32:58,4
2024-10-27,"00:47:58",1179.3,2024-10-27 00:47:58,4
2024-10-27,"01:02:58",1179.3,2024-10-27 01:02:58,4
2024-10-27,"01:17:58",1179.3,2024-10-27 01:17:58,4
2024-10-27,"01:32:58",1178.2,2024-10-27 01:32:58,4
2024-10-27,"01:47:58",1178.2,2024-10-27 01:47:58,4
2024-10-27,"02:02:58",1178.2,2024-10-27 02:02:58,4
2024-10-27,"02:17:58",1178.2,2024-10-27 02:17:58,4
2024-10-27,"02:32:58",1178.2,2024-10-27 02:32:58,4
2024-10-27,"02:47:58",1178.2,2024-10-27 02:47:58,4
2024-10-27,"02:02:58",1177.2,2024-10-27 02:02:58,4
2024-10-27,"02:17:58",1177.2,2024-10-27 02:17:58,4
2024-10-27,"02:32:58",1177.2,2024-10-27 02:32:58,4
2024-10-27,"02:47:58",1177.2,2024-10-27 02:47:58,4
2024-10-27,"03:02:58",1177.2,2024-10-27 03:02:58,4
2024-10-27,"03:17:58",1177.2,2024-10-27 03:17:58,4
2024-10-27,"03:32:58",1176.2,2024-10-27 03:32:58,4
2024-10-27,"03:47:58",1176.2,2024-10-27 03:47:58,4
2024-10-27,"04:02:58",1176.2,2024-10-27 04:02:58,4
2024-10-27,"04:17:58",1176.2,2024-10-27 04:17:58,4
2024-10-27,"04:32:58",1176.2,2024-10-27 04:32:58,4
2024-10-27,"04:47:58",1176.2,2024-10-27 04:47:58,4
2024-10-27,"05:02:58",1175.2,2024-10-27 05:02:58,4
2024-10-27,"05:17:58",1175.2,2024-10-27 05:17:58,4
2024-10-27,"05:32:58",1175.2,2024-10-27 05:32:58,4
2024-10-27,"05:47:58",1175.2,2024-10-27 05:47:58,4
2024-10-27,"06:02:58",1175.2,2024-10-27 06:02:58,4
2024-10-27,"06:17:58",1174.2,2024-10-27 06:17:58,4
2024-10-27,"06:32:58",1174.2,2024-10-27 06:32:58,4
2024-10-27,"06:47:58",1174.2,2024-10-27 06:47:58,4
2024-10-27,"07:02:58",1173.2,2024-10-27 07:02:58,4
2024-10-27,"07:17:58",1172.2,2024-10-27 07:17:58,4
2024-10-27,"07:32:58",1171.2,2024-10-27 07:32:58,4
2024-10-27,"07:47:58",1170.2,2024-10-27 07:47:58,4
2024-10-27,"08:02:58",1169.2,2024-10-27 08:02:58,4
2024-10-27,"08:17:58",1168.1,2024-10-27 08:17:58,4
2024-10-27,"08:32:58",1167.1,2024-10-27 08:32:58,4
2024-10-27,"08:47:58",1166.1,2024-10-27 08:47:58,4
2024-10-27,"09:02:58",1165.1,2024-10-27 09:02:58,4
2024-10-27,"09:17:58",1164.1,2024-10-27 09:17:58,4
2024-10-27,"09:32:58",1163.1,2024-10-27 09:32:58,4
2024-10-27,"09:47:58",1161.1,2024-10-27 09:47:58,4
2024-10-27,"10:02:58",1160.1,2024-10-27 10:02:58,4
2024-10-27,"10:17:58",1158,2024-10-27 10:17:58,4
2024-10-27,"10:32:58",1157,2024-10-27 10:32:58,4
2024-10-27,"10:47:58",1155,2024-10-27 10:47:58,4
2024-10-27,"11:02:58",1153,2024-10-27 11:02:58,4
2024-10-27,"11:17:58",1151,2024-10-27 11:17:58,4
2024-10-27,"11:32:58",1149,2024-10-27 11:32:58,4
2024-10-27,"11:47:58",1147.9,2024-10-27 11:47:58,4
2024-10-27,"12:02:58",1145.9,2024-10-27 12:02:58,4
2024-10-27,"12:17:58",1144.9,2024-10-27 12:17:58,4
2024-10-27,"12:32:58",1142.9,2024-10-27 12:32:58,4
2024-10-27,"12:47:58",1140.9,2024-10-27 12:47:58,4
2024-10-27,"13:02:58",1139.9,2024-10-27 13:02:58,4
2024-10-27,"13:17:58",1137.8,2024-10-27 13:17:58,4
2024-10-27,"13:32:58",1135.8,2024-10-27 13:32:58,4
2024-10-27,"13:47:58",1133.8,2024-10-27 13:47:58,4
2024-10-27,"14:02:58",1131.8,2024-10-27 14:02:58,4
2024-10-27,"14:17:58",1130.8,2024-10-27 14:17:58,4
2024-10-27,"14:32:58",1128.8,2024-10-27 14:32:58,4
2024-10-27,"14:47:58",1129,2024-10-27 14:47:58,4
2024-10-27,"15:02:58",1117.9,2024-10-27 15:02:58,4
2024-10-27,"15:17:58",1115.9,2024-10-27 15:17:58,4
2024-10-27,"15:32:58",1113.9,2024-10-27 15:32:58,4
2024-10-27,"15:47:58",1111.9,2024-10-27 15:47:58,4
2024-10-27,"16:02:58",1109.8,2024-10-27 16:02:58,4
2024-10-27,"16:17:58",1107.8,2024-10-27 16:17:58,4
2024-10-27,"16:32:58",1106.8,2024-10-27 16:32:58,4
2024-10-27,"16:47:58",1104.8,2024-10-27 16:47:58,4
2024-10-27,"17:02:58",1102.8,2024-10-27 17:02:58,4
2024-10-27,"17:17:58",1101.8,2024-10-27 17:17:58,4
2024-10-27,"17:32:58",1099.7,2024-10-27 17:32:58,4
2024-10-27,"17:47:58",1098.7,2024-10-27 17:47:58,4
2024-10-27,"18:02:58",1096.7,2024-10-27 18:02:58,4
2024-10-27,"18:17:58",1095.7,2024-10-27 18:17:58,4
2024-10-27,"18:32:58",1094.7,2024-10-27 18:32:58,4
2024-10-27,"18:47:58",1092.7,2024-10-27 18:47:58,4
2024-10-27,"19:02:58",1091.7,2024-10-27 19:02:58,4
2024-10-27,"19:17:58",1090.6,2024-10-27 19:17:58,4
2024-10-27,"19:32:58",1089.6,2024-10-27 19:32:58,4
2024-10-27,"19:47:58",1088.6,2024-10-27 19:47:58,4
2024-10-27,"20:02:58",1086.6,2024-10-27 20:02:58,4
2024-10-27,"20:17:58",1085.6,2024-10-27 20:17:58,4
2024-10-27,"20:32:58",1084.6,2024-10-27 20:32:58,4
2024-10-27,"20:47:58",1083.6,2024-10-27 20:47:58,4
2024-10-27,"21:02:58",1082.6,2024-10-27 21:02:58,4
2024-10-27,"21:17:58",1081.6,2024-10-27 21:17:58,4
2024-10-27,"21:32:58",1080.5,2024-10-27 21:32:58,4
2024-10-27,"21:47:58",1079.5,2024-10-27 21:47:58,4
2024-10-27,"22:02:58",1078.5,2024-10-27 22:02:58,4
2024-10-27,"22:17:58",1077.5,2024-10-27 22:17:58,4
2024-10-27,"22:32:58",1076.5,2024-10-27 22:32:58,4
2024-10-27,"22:47:58",1075.5,2024-10-27 22:47:58,4
2024-10-27,"23:02:58",1075.5,2024-10-27 23:02:58,4
2024-10-27,"23:17:58",1075.5,2024-10-27 23:17:58,4
2024-10-27,"23:32:58",1075.5,2024-10-27 23:32:58,4
2024-10-27,"23:47:58",1075.5,2024-10-27 23:47:58,4
2024-10-28,"00:02:58",1075.5,2024-10-28 00:02:58,4
2024-10-28,"00:17:58",1075.5,2024-10-28 00:17:58,4
2024-10-28,"00:32:58",1075.5,2024-10-28 00:32:58,4
2024-10-28,"00:47:58",1075.5,2024-10-28 00:47:58,4
2024-10-28,"01:02:58",1075.5,2024-10-28 01:02:58,4
2024-10-28,"01:17:58",1075.5,2024-10-28 01:17:58,4
2024-10-28,"01:32:58",1074.5,2024-10-28 01:32:58,4
2024-10-28,"01:47:58",1074.5,2024-10-28 01:47:58,4
2024-10-28,"02:02:58",1074.5,2024-10-28 02:02:58,4
2024-10-28,"02:17:58",1074.5,2024-10-28 02:17:58,4
2024-10-28,"02:32:58",1074.5,2024-10-28 02:32:58,4
2024-10-28,"02:47:58",1074.5,2024-10-28 02:47:58,4
2024-10-28,"03:02:58",1073.5,2024-10-28 03:02:58,4
2024-10-28,"03:17:58",1073.5,2024-10-28 03:17:58,4
2024-10-28,"03:32:58",1073.5,2024-10-28 03:32:58,4
2024-10-28,"03:47:58",1073.5,2024-10-28 03:47:58,4
2024-10-28,"04:02:58",1073.5,2024-10-28 04:02:58,4
2024-10-28,"04:17:58",1073.5,2024-10-28 04:17:58,4
2024-10-28,"04:32:58",1072.5,2024-10-28 04:32:58,4
2024-10-28,"04:47:58",1072.5,2024-10-28 04:47:58,4
2024-10-28,"05:02:58",1072.5,2024-10-28 05:02:58,4
2024-10-28,"05:17:58",1072.5,2024-10-28 05:17:58,4
2024-10-28,"05:32:58",1072.5,2024-10-28 05:32:58,4
2024-10-28,"05:47:58",1072.5,2024-10-28 05:47:58,4
2024-10-28,"06:02:58",1071.5,2024-10-28 06:02:58,4
2024-10-28,"06:17:58",1071.5,2024-10-28 06:17:58,4
2024-10-28,"06:32:58",1071.5,2024-10-28 06:32:58,4
2024-10-28,"06:47:58",1071.5,2024-10-28 06:47:58,4
2024-10-28,"07:02:58",1070.4,2024-10-28 07:02:58,4
2024-10-28,"07:17:58",1068.4,2024-10-28 07:17:58,4
2024-10-28,"07:32:58",1067.4,2024-10-28 07:32:58,4
2024-10-28,"07:47:58",1066.4,2024-10-28 07:47:58,4
2024-10-28,"08:02:58",1065.4,2024-10-28 08:02:58,4
2024-10-28,"08:17:58",1064.4,2024-10-28 08:17:58,4
2024-10-28,"08:32:58",1063.4,2024-10-28 08:32:58,4
2024-10-28,"08:47:58",1210.3,2024-10-28 08:47:58,4
2024-10-28,"09:02:58",1209.3,2024-10-28 09:02:58,4
2024-10-28,"09:17:58",1208.3,2024-10-28 09:17:58,4
2024-10-28,"09:32:58",1207.3,2024-10-28 09:32:58,4
2024-10-28,"09:47:58",1205.2,2024-10-28 09:47:58,4
2024-10-28,"10:02:58",1204.2,2024-10-28 10:02:58,4
2024-10-28,"10:17:58",1202.2,2024-10-28 10:17:58,4
2024-10-28,"10:32:58",1201.2,2024-10-28 10:32:58,4
2024-10-28,"10:47:58",1199.2,2024-10-28 10:47:58,4
2024-10-28,"11:02:58",1196.1,2024-10-28 11:02:58,4
2024-10-28,"11:17:58",1194.1,2024-10-28 11:17:58,4
2024-10-28,"11:32:58",1192.1,2024-10-28 11:32:58,4
2024-10-28,"11:47:58",1190.1,2024-10-28 11:47:58,4
2024-10-28,"12:02:58",1188.1,2024-10-28 12:02:58,4
2024-10-28,"12:17:58",1185,2024-10-28 12:17:58,4
2024-10-28,"12:32:58",1183,2024-10-28 12:32:58,4
2024-10-28,"12:47:58",1181,2024-10-28 12:47:58,4
2024-10-28,"13:02:58",1179,2024-10-28 13:02:58,4
2024-10-28,"13:17:58",1175.9,2024-10-28 13:17:58,4
2024-10-28,"13:32:58",1173.9,2024-10-28 13:32:58,4
2024-10-28,"13:47:58",1171.9,2024-10-28 13:47:58,4
2024-10-28,"14:02:58",1169.9,2024-10-28 14:02:58,4
2024-10-28,"14:17:58",1167.9,2024-10-28 14:17:58,4
2024-10-28,"14:32:58",1166.9,2024-10-28 14:32:58,4
2024-10-28,"14:47:58",1164.8,2024-10-28 14:47:58,4
2024-10-28,"15:02:58",1162.8,2024-10-28 15:02:58,4
2024-10-28,"15:17:58",1161.8,2024-10-28 15:17:58,4
2024-10-28,"15:32:58",1159.8,2024-10-28 15:32:58,4
2024-10-28,"15:47:58",1158.8,2024-10-28 15:47:58,4
2024-10-28,"16:02:58",1202.5,2024-10-28 16:02:58,4
2024-10-28,"16:17:58",1200.5,2024-10-28 16:17:58,4
2024-10-28,"16:32:58",1198.5,2024-10-28 16:32:58,4
2024-10-28,"16:47:58",1197.5,2024-10-28 16:47:58,4
2024-10-28,"17:02:58",1195.4,2024-10-28 17:02:58,4
2024-10-28,"17:17:58",1194.4,2024-10-28 17:17:58,4
2024-10-28,"17:32:58",1192.4,2024-10-28 17:32:58,4
2024-10-28,"17:47:58",1191.4,2024-10-28 17:47:58,4
2024-10-28,"18:02:58",1189.4,2024-10-28 18:02:58,4
2024-10-28,"18:17:58",1188.4,2024-10-28 18:17:58,4
2024-10-28,"18:32:58",1186.4,2024-10-28 18:32:58,4
2024-10-28,"18:47:58",1185.3,2024-10-28 18:47:58,4
2024-10-28,"19:02:58",1183.3,2024-10-28 19:02:58,4
2024-10-28,"19:17:58",1182.3,2024-10-28 19:17:58,4
2024-10-28,"19:32:58",1180.3,2024-10-28 19:32:58,4
